3.91E-6	0.71946	0.71994	0.72136	0.72367	0.7268	0.73066	0.73515	0.74012	0.74535	0.75046	0.75479	0.75722	0.7558	0.74722	0.72573	0.68073	0.591	0.40799
3.92E-6	0.71986	0.72034	0.72177	0.72409	0.72724	0.73114	0.73566	0.74067	0.74595	0.7511	0.75546	0.75788	0.75641	0.74772	0.72601	0.68067	0.59046	0.40709
3.93E-6	0.72028	0.72077	0.7222	0.72454	0.72771	0.73163	0.73619	0.74125	0.74656	0.75175	0.75614	0.75856	0.75704	0.74823	0.72629	0.68059	0.58992	0.40618
3.94E-6	0.72071	0.72119	0.72264	0.72499	0.72818	0.73213	0.73673	0.74182	0.74718	0.75241	0.75682	0.75923	0.75766	0.74872	0.72656	0.68051	0.58937	0.40527
3.95E-6	0.72114	0.72163	0.72308	0.72545	0.72866	0.73264	0.73727	0.74241	0.74781	0.75307	0.7575	0.75991	0.75828	0.74922	0.72683	0.68042	0.58881	0.40435
3.96E-6	0.72158	0.72207	0.72353	0.72591	0.72915	0.73315	0.73782	0.74299	0.74843	0.75373	0.75818	0.76058	0.7589	0.74971	0.72709	0.68032	0.58825	0.40344
3.97E-6	0.72203	0.72252	0.72399	0.72638	0.72964	0.73367	0.73837	0.74358	0.74906	0.75439	0.75886	0.76125	0.75951	0.75019	0.72734	0.68022	0.58768	0.40252
3.98E-6	0.72247	0.72297	0.72444	0.72685	0.73013	0.73419	0.73892	0.74418	0.74969	0.75505	0.75954	0.76192	0.76012	0.75067	0.72759	0.68011	0.58711	0.40159
3.99E-6	0.72292	0.72342	0.7249	0.72732	0.73062	0.73471	0.73948	0.74477	0.75032	0.75572	0.76022	0.76258	0.76073	0.75115	0.72783	0.67999	0.58653	0.40067
4E-6	0.72337	0.72387	0.72536	0.7278	0.73111	0.73523	0.74003	0.74536	0.75095	0.75637	0.76089	0.76324	0.76133	0.75162	0.72807	0.67987	0.58595	0.39976
4.01E-6	0.72388	0.72438	0.72588	0.72832	0.73166	0.7358	0.74063	0.74598	0.75161	0.75706	0.76158	0.76392	0.76194	0.75209	0.72831	0.67976	0.58538	0.39887
4.02E-6	0.72437	0.72488	0.72638	0.72884	0.73219	0.73636	0.74122	0.74661	0.75227	0.75774	0.76228	0.7646	0.76255	0.75257	0.72854	0.67963	0.58479	0.39794
4.03E-6	0.72485	0.72536	0.72687	0.72935	0.73272	0.73691	0.7418	0.74722	0.75291	0.75842	0.76296	0.76526	0.76315	0.75303	0.72877	0.67949	0.5842	0.39702
4.04E-6	0.72535	0.72586	0.72738	0.72987	0.73326	0.73747	0.74239	0.74785	0.75357	0.7591	0.76366	0.76594	0.76376	0.75349	0.72899	0.67935	0.5836	0.3961
4.05E-6	0.72585	0.72637	0.72789	0.73039	0.7338	0.73804	0.74299	0.74848	0.75423	0.75978	0.76435	0.76661	0.76436	0.75395	0.72921	0.6792	0.58299	0.39518
4.06E-6	0.72635	0.72687	0.7284	0.73091	0.73434	0.7386	0.74358	0.7491	0.75489	0.76046	0.76503	0.76727	0.76495	0.7544	0.72941	0.67905	0.58239	0.39427
